2010/01/20,515,807,58,66
2010/01/27,19,515,85,66
2010/02/03,335,515,55,66
2010/02/06,520,515,69,54
2010/02/10,515,19,54,70
2010/02/17,515,182,62,73
2010/02/20,515,806,74,107
2009/11/13,647,1072,56,53
2009/11/19,647,500120,88,81
2009/11/23,647,504991,75,69
2009/11/30,19651,647,74,66
2009/12/05,791,647,60,63
2009/12/09,647,19651,76,63
2009/12/12,415,647,91,54
2009/12/18,244,647,91,93
2009/12/21,312,647,82,69
2009/12/29,147,647,70,67
2010/01/09,393,647,67,80
2010/01/11,178,647,67,58
2010/01/16,647,446,67,72
2010/01/18,647,165,87,65
2010/01/23,647,488,58,67
2010/01/25,647,485,97,82
2010/01/30,61,647,55,58
2010/02/01,228,647,62,77
2010/02/06,647,270,72,60
2010/02/08,647,290,77,64
2010/02/13,165,647,79,61
2010/02/15,446,647,68,71
2010/02/17,488,647,87,69
2010/02/20,254,647,67,52
2010/02/22,485,647,82,62
2010/02/27,647,61,58,46
2010/03/01,647,228,91,65
2010/03/04,647,791,59,61
2010/03/11,393,647,53,59
2010/03/12,178,647,66,70
2010/03/13,446,647,68,61
2009/11/16,23260,504767,92,32
2009/11/20,1461,23260,78,52
2009/11/21,455,23260,70,64
2009/11/24,597,23260,84,67
2009/11/28,496,23260,68,65
2009/12/01,23260,555,83,45
2009/12/05,11538,23260,82,88
2009/12/09,500785,23260,66,52
2009/12/30,23260,8567,74,60
2010/01/06,23260,1450,60,64
2010/01/09,218,23260,72,58
2010/01/16,23260,64,73,57
2010/01/21,23260,506029,68,58
2010/01/23,377,23260,84,80
2010/01/25,555,23260,50,69
2010/01/28,1450,23260,64,57
2010/02/06,23260,377,76,71
2010/02/13,23260,218,79,75
2010/02/19,64,23260,60,73
2009/11/17,214,779,59,56
2009/11/20,779,30065,97,84
2009/11/21,779,548,66,60
2009/12/03,583,779,63,58
2009/12/05,76,779,66,68
2009/12/08,779,163,53,67
2009/12/10,532,779,77,56
2009/12/22,526,779,78,68
2009/12/23,9500,779,70,58
2010/01/06,779,808,91,79
2010/01/09,779,145,70,74
2010/01/13,673,779,78,61
2010/01/16,779,45,73,74
2010/01/20,779,722,76,80
2010/01/23,398,779,57,60
2010/01/26,779,717,67,77
2010/01/28,809,779,76,74
2010/01/30,779,673,63,66
2010/02/03,145,779,69,74
2010/02/06,808,779,93,61
2010/02/11,45,779,65,70
2010/02/17,779,398,84,77
2010/02/20,722,779,63,77
2010/02/24,779,145,55,58
2009/11/16,1277,533,85,82
2009/11/17,1277,2692,88,89
2009/11/21,1348,1277,62,61
2009/11/24,504446,1277,63,83
2009/11/25,2682,1277,86,77
2009/11/27,2716,1277,68,61
2009/12/04,437,1277,71,77
2009/12/05,477,1277,57,58
2009/12/12,1277,1318,85,76
2009/12/29,1277,470,65,62
2009/12/30,3,1277,65,61
2010/01/07,1277,162,90,78
2010/01/09,1277,28594,50,56
2010/01/11,995,1277,64,85
2010/01/14,1277,8956,73,59
2010/01/21,984,1277,100,61
2010/01/23,1277,1460,81,80
2010/01/26,23157,1277,79,60
2010/01/28,1277,995,69,63
2010/01/30,21323,1277,88,87
2010/02/02,1318,1277,88,91
2010/02/04,162,1277,87,75
2010/02/11,1277,984,79,85
2010/02/13,8366,1277,89,77
2010/02/16,1277,23157,73,80
2010/02/23,8956,1277,73,65
2010/02/27,543,1277,78,57
2009/11/17,500089,516,74,57
2009/11/20,506319,516,66,85
2009/11/24,516,506349,75,51
2009/12/01,516,506319,98,55
2009/12/03,516,30043,93,76
2009/12/06,516,502153,73,65
2009/12/12,97,516,97,59
2009/12/19,516,663,49,77
2009/12/30,30043,516,57,82
2009/12/31,577,516,67,72
2010/01/04,516,214,83,65
2010/01/09,516,781,71,57
2010/01/13,516,142,58,66
2010/01/16,105,516,65,72
2010/01/20,516,89,83,33
2010/01/23,341,516,67,71
2010/01/27,567,516,71,70
2010/01/30,516,549,64,56
2010/02/03,781,516,64,70
2010/02/06,142,516,60,51
2010/02/10,516,105,67,71
2010/02/13,89,516,41,72
2010/02/17,516,341,79,62
2010/02/20,516,567,74,65
2010/02/23,549,516,55,54
2010/02/26,142,516,65,62
2009/11/13,648,6,88,50
2009/11/16,648,253,90,66
2009/11/19,340,648,68,78
2009/11/20,651,648,66,69
2009/11/22,415,648,85,70
2009/11/27,648,316,97,93
2009/12/06,147,648,72,61
2009/12/16,648,575,76,58
2009/12/19,2915,648,68,61
2009/12/21,648,244,81,57
2009/12/30,67,648,85,76
2010/01/02,648,51,74,85
2010/01/05,648,363,88,58
2010/01/09,37,648,71,80
2010/01/13,648,365,67,58
2010/01/16,648,736,79,89
2010/01/20,433,648,66,57
2010/01/23,235,648,58,56
2010/01/26,648,334,68,62
2010/01/30,648,257,78,77
2010/02/06,694,648,79,53
2010/02/10,648,235,77,71
2010/02/13,257,648,66,61
2010/02/17,31,648,92,79
2010/02/20,648,694,55,63
2010/02/25,334,648,82,61
2010/02/27,648,430,63,76
2010/03/03,648,8,70,79
2010/03/06,736,648,73,77
2010/03/11,8,648,68,63
2009/11/14,219,1278,92,66
2009/11/17,1278,502747,87,66
2009/11/21,1278,506336,124,66
2009/11/25,2685,1278,85,78
2009/11/28,2685,1278,102,67
2009/12/02,1278,555,75,58
2009/12/05,1278,501130,89,73
2009/12/09,561,1278,77,62
2009/12/15,1278,506316,89,38
2009/12/19,1278,503863,105,69
2009/12/30,1278,30094,63,74
2010/01/02,10,1278,78,71
2010/01/05,1278,506286,76,66
2010/01/09,1278,506281,91,64
2010/01/13,1278,500879,104,65
2010/01/16,1278,506083,80,74
2010/01/19,501808,1278,53,94
2010/01/23,1278,506115,103,80
2010/01/27,504577,1278,46,80
2010/01/30,1278,503883,96,47
2010/02/03,1278,506038,102,45
2010/02/18,506083,1278,76,68
2010/02/20,1278,506279,100,68
2010/02/24,1278,504577,86,52
2010/02/27,1278,506115,72,57
2010/03/01,0,1278,50,74
2009/11/20,8530,517,72,69
2009/11/21,30037,517,63,71
2009/11/24,807,517,70,64
2009/12/02,517,117,66,62
2009/12/05,278,517,79,86
2009/12/09,531,517,72,75
2009/12/12,452,517,64,58
2009/12/16,517,455,73,55
2009/12/19,517,806,59,61
2009/12/29,114,517,70,67
2009/12/30,22235,517,58,63
2010/01/06,1461,517,73,62
2010/01/09,517,385,67,64
2010/01/13,46,517,68,78
2010/01/16,517,320,59,92
2010/01/23,517,531,71,61
2010/01/27,117,517,82,71
2010/01/30,517,278,92,87
2010/02/03,455,517,57,69
2010/02/07,517,452,63,67
2010/02/11,517,1461,89,74
2010/02/13,385,517,91,63
2010/02/17,517,46,74,79
2010/02/20,320,517,109,83
2010/02/24,517,278,61,63
2009/11/13,811,649,61,77
2009/11/16,649,502225,89,56
2009/11/20,559,649,74,63
2009/11/21,67,649,75,58
2009/11/28,649,183,80,83
2009/12/03,2699,649,79,57
2009/12/08,649,8736,95,70
2009/12/12,466,649,92,72
2009/12/15,649,90,66,73
2009/12/19,649,129,80,72
2009/12/23,428,649,92,62
2009/12/31,649,527,72,70
2010/01/02,649,125,89,59
2010/01/07,2707,649,69,74
2010/01/09,667,649,62,72
2010/01/15,493,649,79,67
2010/01/21,649,308,65,64
2010/01/28,125,649,75,81
2010/01/30,527,649,68,63
2010/02/04,649,667,84,60
2010/02/06,649,2707,78,57
2010/02/13,649,493,85,90
2010/02/20,308,649,78,72
2010/02/27,649,2699,76,86
2010/03/07,308,649,71,66
2009/11/17,207,780,100,88
2009/11/20,780,504187,95,73
2009/11/21,780,506290,91,105
2009/11/24,89,780,63,78
2009/11/25,505648,780,69,86
2009/11/28,567,780,93,94
2009/12/12,780,113,88,73
2009/12/19,780,30039,100,68
2009/12/28,805,780,89,87
2010/01/02,22235,780,82,76
2010/01/03,785,780,60,87
2010/01/09,780,2751,93,89
2010/01/15,1297,780,84,76
2010/01/16,557,780,88,66
2010/01/19,1454,780,110,83
2010/01/29,780,22235,62,68
2010/01/30,780,785,103,82
2010/02/05,1094,780,103,90
2010/02/06,2751,780,81,64
2010/02/12,780,1297,87,75
2010/02/13,780,557,88,69
2010/02/16,780,1454,57,70
2010/02/19,1179,780,74,70
2009/11/09,518,17,100,60
2009/11/12,518,317,72,44
2009/11/19,457,518,77,73
2009/11/20,107,518,70,76
2009/11/28,518,600,110,47
2009/12/02,518,234,77,64
2009/12/05,518,204,111,60
2009/12/12,87,518,74,66
2009/12/16,518,1320,78,48
2009/12/19,518,178,60,44
2009/12/22,518,148,72,59
2009/12/31,796,518,65,43
2010/01/03,418,518,73,64
2010/01/06,518,306,79,54
2010/01/09,428,518,73,62
2010/01/12,559,518,66,70
2010/01/16,518,796,60,51
2010/01/27,312,518,57,65
2010/01/31,518,428,85,63
2010/02/03,518,539,75,62
2010/02/07,518,312,68,58
2010/02/10,306,518,52,69
2010/02/14,301,518,53,72
2010/02/17,518,559,57,60
2010/02/21,416,518,67,74
2010/02/24,539,518,67,75
2010/02/27,518,418,66,55
2010/03/02,518,301,73,57
2010/03/12,418,518,68,69
2010/03/13,301,518,81,88
2010/03/14,428,518,61,90
2009/11/15,1044,8746,46,48
2009/11/17,1044,1355,85,64
2009/11/21,1044,586,68,73
2009/11/24,1044,426,63,55
2009/11/30,573,1044,57,65
2009/12/06,8746,1044,75,59
2009/12/19,1044,573,52,63
2010/01/02,1044,8490,68,79
2010/01/06,1044,953,67,72
2010/01/09,504652,1044,64,69
2010/01/11,426,1044,65,51
2010/01/16,1044,504115,84,69
2010/01/22,30043,1044,58,79
2010/01/23,134,1044,61,29
2010/01/24,113,1044,57,58
2010/01/30,1062,1044,78,56
2010/02/03,953,1044,79,52
2010/02/07,1044,154,66,55
2010/02/16,1044,501242,54,62
2010/02/20,1044,715,55,63
2010/02/22,8490,1044,71,72
2010/02/26,30083,1044,65,51
2009/11/21,506319,781,75,77
2009/11/23,30043,781,66,95
2009/11/27,781,11538,98,63
2009/12/05,781,502153,103,101
2009/12/10,500515,781,77,66
2009/12/19,781,496,80,89
2009/12/22,781,134,70,87
2009/12/30,108,781,89,53
2010/01/02,781,30043,99,84
2010/01/13,549,781,75,73
2010/01/16,781,341,81,67
2010/01/20,781,567,81,89
2010/01/23,142,781,81,68
2010/01/27,105,781,65,51
2010/01/30,781,89,103,65
2010/02/06,781,549,66,62
2010/02/10,341,781,79,71
2010/02/13,567,781,77,88
2010/02/17,781,142,54,67
2010/02/20,781,105,71,78
2010/02/23,89,781,61,93
2009/11/13,519,15207,101,72
2009/11/15,519,419,81,68
2009/11/17,519,488,93,82
2009/11/23,519,346,71,46
2009/11/28,388,519,60,53
2009/12/06,719,519,81,80
2009/12/09,519,43,66,68
2009/12/12,180,519,70,86
2009/12/16,519,299,75,57
2009/12/19,519,202,74,62
2009/12/22,545,519,74,49
2009/12/29,519,1068,71,59
2010/01/02,579,519,81,79
2010/01/06,2699,519,62,63
2010/01/09,519,331,60,62
2010/01/13,519,5,62,67
2010/01/16,414,519,79,67
2010/01/20,71,519,65,57
2010/01/23,519,86,99,77
2010/01/31,519,47,66,67
2010/02/04,709,519,58,65
2010/02/06,204,519,70,61
2010/02/11,519,129,89,76
2010/02/14,5,519,91,88
2010/02/17,331,519,74,67
2010/02/20,519,810,64,59
2010/02/24,519,414,70,68
2010/02/27,86,519,72,69
2010/03/04,519,71,82,60
2010/03/07,47,519,77,85
2010/03/11,331,519,64,81
2010/03/12,414,519,42,54
2010/03/13,5,519,75,81
2009/11/13,416,28755,97,58
2009/11/19,553,28755,69,54
2009/11/21,663,28755,79,62
2009/11/25,415,28755,77,58
2009/12/01,28755,61,59,67
2009/12/05,363,28755,82,75
2009/12/12,28755,231,81,64
2009/12/14,10411,28755,82,86
2009/12/16,489,28755,67,76
2009/12/22,28755,176,64,61
2009/12/29,678,28755,72,64
2010/01/08,28755,2711,56,62
2010/01/10,28755,316,58,82
2010/01/14,115,28755,61,45
2010/01/22,28755,1157,68,69
2010/01/24,28755,406,71,70
2010/01/27,28755,678,64,53
2010/01/30,1157,28755,77,70
2010/02/01,406,28755,78,72
2010/02/06,28755,115,52,64
2010/02/11,316,28755,68,62
2010/02/13,2711,28755,68,65
2010/02/25,28755,10411,52,59
2009/11/13,700,650,88,49
2009/11/14,528,650,62,47
2009/11/15,26172,650,73,76
2009/11/20,650,502225,99,67
2009/11/24,387,650,93,68
2009/11/28,650,506005,100,65
2009/11/29,650,506060,104,71
2009/12/02,650,506066,111,59
2009/12/13,62,650,77,89
2009/12/20,811,650,86,74
2009/12/28,650,444,64,66
2010/01/03,327,650,91,69
2010/01/08,650,167,65,71
2010/01/09,650,660,100,76
2010/01/12,650,363,75,63
2010/01/16,650,494,74,64
2010/01/21,30024,650,86,68
2010/01/23,494,650,64,82
2010/01/28,287,650,70,92
2010/01/30,536,650,71,72
2010/02/05,660,650,69,91
2010/02/11,650,136,79,74
2010/02/18,650,30024,59,55
2010/02/25,471,650,58,68
2010/02/27,136,650,73,77
2010/03/04,650,536,85,79
2010/03/06,650,287,97,84
2010/03/07,650,471,83,49
2010/03/12,536,650,71,76
2010/03/13,287,650,86,91
2010/03/16,169,650,89,78
2009/11/15,782,222,80,64
2009/11/18,782,8411,79,50
2009/11/23,545,782,68,55
2009/11/24,312,782,57,74
2009/11/28,148,782,54,69
2009/11/30,782,17,87,52
2009/12/03,782,699,74,43
2009/12/05,782,10411,72,45
2009/12/09,2707,782,52,73
2009/12/12,782,698,80,68
2009/12/19,782,700,85,83
2009/12/21,782,493,69,57
2009/12/29,299,782,72,57
2010/01/03,782,72,81,69
2010/01/06,669,782,62,65
2010/01/09,782,169,70,58
2010/01/13,305,782,73,84
2010/01/16,169,782,57,56
2010/01/27,782,299,74,66
2010/01/31,659,782,54,55
2010/02/06,782,305,76,70
2010/02/09,219,782,65,62
2010/02/14,782,669,66,64
2010/02/17,782,219,76,70
2010/02/20,731,782,68,58
2010/02/24,72,782,75,73
2010/02/27,782,659,76,55
2010/03/05,669,782,63,73
2010/03/06,299,782,61,65
2009/11/21,1045,2755,84,102
2009/11/24,1045,8965,97,86
2009/11/27,1071,1045,80,76
2009/11/28,2755,1045,98,91
2009/11/30,2,1045,82,85
2009/12/08,8965,1045,94,100
2009/12/30,1045,2,80,74
2010/01/02,1334,1045,69,76
2010/01/04,30090,1045,66,71
2010/01/07,1045,24342,67,70
2010/01/09,1045,30088,65,61
2010/01/14,30054,1045,86,81
2010/01/16,356,1045,74,94
2010/01/21,2743,1045,93,73
2010/01/23,1346,1045,75,69
2010/01/28,1045,30090,76,68
2010/01/30,1045,1334,83,80
2010/02/11,30088,1045,49,65
2010/02/13,24342,1045,93,87
2010/02/18,1045,356,93,64
2010/02/20,1045,30054,88,69
2010/02/25,1045,1346,80,72
2010/02/27,1045,2743,70,73
2010/03/04,30090,1045,87,96
2010/03/05,2743,1045,106,103
2009/11/13,663,651,61,67
2009/11/19,173,651,58,65
2009/11/22,460,651,66,74
2009/11/25,651,331,76,54
2009/11/27,651,229,78,58
2009/12/02,651,270,74,55
2009/12/13,651,129,56,59
2009/12/16,651,128,69,65
2009/12/30,367,651,73,52
2010/01/10,688,651,82,65
2010/01/16,651,587,73,64
2010/01/20,140,651,78,70
2010/01/23,556,651,105,109
2010/01/31,651,545,70,61
2010/02/03,251,651,64,72
2010/02/13,387,651,63,52
2010/02/16,651,140,65,57
2010/02/20,651,603,58,74
2010/02/24,739,651,74,49
2010/02/27,651,556,99,93
2010/03/02,176,651,59,63
2010/03/06,651,164,75,68
2010/03/09,176,651,49,58
2010/03/10,251,651,69,49
2010/03/16,651,490,57,58
2009/11/18,783,303,75,50
2009/11/20,783,30072,112,58
2009/11/21,783,259,65,60
2009/11/24,681,783,72,53
2009/12/02,783,966,80,67
2009/12/05,783,373,85,91
2009/12/07,783,686,66,44
2009/12/09,12399,783,69,75
2009/12/12,258,783,79,71
2010/01/03,119,783,60,67
2010/01/04,20,783,92,87
2010/01/09,411,783,65,61
2010/01/13,783,16,63,75
2010/01/16,351,783,65,66
2010/01/18,783,79,65,67
2010/01/20,783,938,53,69
2010/01/23,211,783,81,66
2010/01/30,783,411,69,57
2010/02/03,16,783,48,49
2010/02/07,783,351,62,70
2010/02/11,938,783,75,71
2010/02/13,783,211,80,67
2010/02/16,966,783,62,77
2010/02/20,373,783,76,74
2009/11/22,22626,520,65,73
2009/11/24,1050,520,74,71
2009/11/28,15,520,62,52
2009/12/02,520,807,72,80
2009/12/05,19,520,79,76
2009/12/09,520,117,64,63
2009/12/30,265,520,61,53
2010/01/02,578,520,55,74
2010/01/03,1050,520,64,56
2010/01/06,806,520,74,67
2010/01/09,520,182,70,67
2010/01/13,335,520,63,70
2010/01/16,520,281,63,51
2010/01/20,182,520,63,80
2010/01/30,281,520,79,71
2010/02/03,520,806,75,82
2010/02/17,807,520,94,78
2010/02/20,520,19,76,73
2010/02/23,19,520,59,73
2010/02/26,807,520,87,70
2009/11/21,652,501190,57,50
2009/11/24,652,1162,50,56
2009/11/28,555,652,63,73
2009/12/01,652,505215,74,78
2009/12/05,652,2713,42,76
2009/12/08,501190,652,57,54
2009/12/19,652,586,67,74
2010/01/01,652,573,42,67
2010/01/03,652,28593,61,75
2010/01/08,177,652,77,54
2010/01/10,132,652,71,36
2010/01/15,8746,652,64,56
2010/01/17,715,652,65,46
2010/01/22,652,154,62,55
2010/01/24,652,953,48,82
2010/01/29,426,652,55,50
2010/02/05,573,652,60,44
2010/02/07,28593,652,58,41
2010/02/12,652,177,41,50
2010/02/14,652,132,38,56
2010/02/16,505215,652,80,60
2010/02/20,2713,652,84,71
2009/11/16,784,506297,84,53
2009/11/20,211,784,66,57
2009/11/21,506288,784,57,98
2009/11/23,506288,784,60,71
2009/12/05,784,221,75,62
2009/12/09,211,784,76,69
2009/12/12,373,784,70,82
2010/01/02,121,784,61,72
2010/01/03,321,784,68,80
2010/01/05,397,784,75,86
2010/01/07,784,958,90,72
2010/01/09,382,784,73,60
2010/01/13,784,8968,61,72
2010/01/16,336,784,67,57
2010/01/20,20,784,78,64
2010/01/23,784,179,70,62
2010/01/25,784,351,71,65
2010/01/30,221,784,58,61
2010/02/06,784,382,81,78
2010/02/13,179,784,81,73
2010/02/16,784,20,64,75
2010/02/18,8968,784,65,49
2010/02/20,784,336,56,77
2009/11/16,8530,500365,113,71
2009/11/28,1182,8530,70,74
2009/11/30,429,8530,73,62
2009/12/05,8530,30028,66,56
2009/12/15,8530,271,87,72
2010/01/03,706,8530,84,58
2010/01/07,8530,8490,71,72
2010/01/09,8530,1062,71,64
2010/01/14,1400,8530,65,61
2010/01/16,1355,8530,64,74
2010/01/23,2741,8530,78,83
2010/01/28,8530,1203,73,80
2010/01/30,8530,24400,97,80
2010/02/01,271,8530,79,91
2010/02/04,1203,8530,76,88
2010/02/06,24400,8530,108,89
2010/02/18,8530,1400,74,72
2010/02/20,8530,1355,62,64
2010/02/26,1062,8530,85,77
2009/11/14,521,1356,86,64
2009/11/18,521,665,93,61
2009/11/21,521,497,82,68
2009/11/24,521,553,80,58
2009/11/27,72,521,57,68
2009/11/28,732,521,55,77
2009/12/02,719,521,86,65
2009/12/05,521,706,61,55
2009/12/13,521,2678,81,66
2009/12/16,674,521,70,71
2009/12/21,340,521,62,77
2009/12/29,521,534,66,50
2010/01/02,572,521,63,59
2010/01/05,521,165,79,61
2010/01/09,521,700,81,52
2010/01/11,522,521,62,57
2010/01/16,51,521,83,70
2010/01/20,521,157,90,78
2010/01/23,327,521,69,73
2010/01/27,521,697,76,69
2010/01/30,434,521,95,80
2010/02/01,521,703,60,72
2010/02/06,700,521,81,74
2010/02/13,521,522,97,76
2010/02/17,311,521,64,69
2010/02/20,521,51,82,75
2010/02/24,703,521,69,59
2010/02/27,521,328,85,77
2010/03/03,697,521,76,61
2010/03/06,521,463,74,55
2010/03/10,522,521,67,81
2010/03/11,327,521,83,64
2009/11/24,15207,30063,54,60
2009/12/01,1076,15207,69,53
2009/12/05,10870,15207,83,73
2009/12/09,202,15207,74,58
2009/12/11,52,15207,87,48
2009/12/12,661,15207,101,35
2010/01/09,15207,174,96,86
2010/01/11,934,15207,92,64
2010/01/18,19117,15207,77,68
2010/01/21,15207,546,71,84
2010/01/23,1439,15207,109,102
2010/01/28,15207,1438,98,113
2010/02/01,12799,15207,70,60
2010/02/04,15207,1098,60,59
2010/02/08,9630,15207,68,73
2010/02/11,15207,1076,60,64
2010/02/13,30063,15207,64,57
2010/02/15,546,15207,79,65
2010/02/18,15207,10870,56,78
2010/02/20,15207,12799,60,72
2010/02/22,1438,15207,87,64
2010/02/27,15207,19117,86,55
2010/03/02,934,15207,87,72
2009/11/20,785,405,72,95
2009/11/21,785,142,94,86
2009/11/27,500078,785,97,71
2009/11/28,506027,785,95,81
2009/12/03,105,785,83,69
2009/12/04,113,785,93,90
2009/12/05,505648,785,62,87
2009/12/11,505690,785,74,78
2009/12/29,550,785,97,90
2010/01/02,785,1454,76,95
2010/01/08,557,785,92,85
2010/01/09,785,1179,85,94
2010/01/12,785,22235,88,93
2010/01/15,1094,785,87,74
2010/01/22,785,1297,90,96
2010/01/23,2751,785,72,80
2010/01/29,1454,785,101,83
2010/02/05,785,557,90,75
2010/02/06,1179,785,93,105
2010/02/09,22235,785,73,80
2010/02/12,785,1094,81,89
2010/02/19,1297,785,58,80
2010/02/20,785,2751,95,86
2009/11/17,2,500365,116,74
2009/11/21,2,501242,84,59
2009/11/23,2,502132,104,49
2009/12/03,2,996,57,58
2009/12/05,2,8744,88,87
2009/12/14,30088,2,60,50
2009/12/21,2,12810,69,73
2010/01/01,2,500575,97,73
2010/01/04,2,30088,66,58
2010/01/07,1371,2,80,72
2010/01/09,8965,2,79,86
2010/01/13,206,2,78,65
2010/01/23,25,2,82,58
2010/01/30,2,1222,77,78
2010/02/02,2,696,79,72
2010/02/06,696,2,76,65
2010/02/13,2,25,70,85
2010/02/20,1222,2,96,83
2010/02/23,2,206,71,74
2009/11/14,522,450,95,71
2009/11/17,522,498,72,61
2009/11/21,740,522,82,69
2009/11/26,288,522,100,93
2009/11/28,483,522,60,81
2009/12/02,522,31,67,47
2009/12/06,522,29,79,62
2009/12/09,522,125,86,62
2009/12/12,732,522,73,78
2009/12/21,704,522,89,74
2009/12/31,260,522,83,69
2010/01/04,522,393,88,54
2010/01/09,51,522,91,60
2010/01/16,522,434,66,61
2010/01/19,697,522,65,62
2010/01/23,700,522,75,65
2010/01/27,522,311,89,84
2010/01/30,463,522,63,46
2010/02/06,522,703,80,71
2010/02/09,522,700,71,72
2010/02/17,157,522,77,67
2010/02/20,522,327,68,83
2010/02/22,328,522,81,68
2010/02/27,522,51,63,70
2010/03/01,703,522,87,76
2010/03/06,522,697,54,69
2009/11/14,609,654,59,41
2009/11/18,654,30,49,73
2009/11/24,654,204,76,86
2009/11/27,596,654,67,44
2009/11/28,299,654,93,53
2009/11/29,485,654,54,75
2009/12/03,43,654,76,71
2009/12/05,691,654,66,74
2009/12/09,654,659,65,86
2009/12/12,654,505872,116,60
2009/12/22,404,654,87,57
2010/01/02,654,692,73,82
2010/01/04,654,315,78,66
2010/01/09,201,654,88,68
2010/01/14,444,654,80,40
2010/01/16,202,654,79,63
2010/01/21,654,695,77,63
2010/01/23,654,454,61,80
2010/01/28,315,654,58,55
2010/01/30,692,654,82,68
2010/02/02,654,660,68,49
2010/02/06,654,201,49,75
2010/02/09,695,654,73,70
2010/02/11,654,202,56,59
2010/02/13,654,444,54,73
2010/02/16,454,654,80,68
2010/02/20,414,654,69,53
2010/02/25,654,691,67,74
2010/02/27,654,43,68,71
2010/03/02,700045,654,03,10
2009/11/13,164,786,75,66
2009/11/15,275,786,87,85
2009/11/19,786,575,78,71
2009/11/21,381,786,70,75
2009/11/25,786,270,62,61
2009/12/02,786,363,84,65
2009/12/05,786,740,75,74
2009/12/19,786,737,94,48
2009/12/22,563,786,68,70
2009/12/30,392,786,77,83
2010/01/02,283,786,47,48
2010/01/04,786,460,61,62
2010/01/06,180,786,73,74
2010/01/14,786,317,85,78
2010/01/16,786,283,73,66
2010/01/20,740,786,81,59
2010/01/23,786,523,55,58
2010/01/27,317,786,65,63
2010/02/03,523,786,61,42
2010/02/06,254,786,56,59
2010/02/10,786,180,67,54
2010/02/16,248,786,60,63
2010/02/19,310,786,69,53
2010/02/24,786,711,77,83
2010/02/27,460,786,51,62
2010/03/06,317,786,65,70
2010/03/08,523,786,60,53
2010/03/16,457,786,80,72
2009/11/18,533,3,64,79
2009/11/20,437,3,71,97
2009/11/21,2692,3,69,79
2009/11/24,3,1347,68,49
2009/11/29,36,3,65,79
2009/12/02,658,3,60,57
2009/12/05,3,22,74,65
2009/12/08,470,3,49,59
2009/12/12,3,995,79,48
2009/12/19,995,3,40,71
2009/12/20,8956,3,38,57
2009/12/29,3,984,81,66
2010/01/02,3,349,90,77
2010/01/06,3,468,75,59
2010/01/09,593,3,78,69
2010/01/12,3,368,51,54
2010/01/16,410,3,82,74
2010/01/20,56,3,71,67
2010/01/23,3,682,59,60
2010/01/26,241,3,74,73
2010/02/03,3,533,99,62
2010/02/06,349,3,90,80
2010/02/09,1347,3,74,70
2010/02/13,3,36,73,71
2010/02/17,3,658,62,45
2010/02/20,22,3,63,57
2010/02/24,3,470,79,48
2010/02/27,22,3,45,57
2010/03/01,682,3,58,59
2010/03/04,593,3,66,78
2010/03/06,368,3,73,58
2009/11/15,523,61,69,38
2009/11/17,523,363,98,59
2009/11/19,355,523,41,73
2009/11/21,523,388,70,62
2009/11/27,434,523,66,61
2009/11/28,430,523,69,55
2009/12/02,575,523,67,60
2009/12/05,523,180,65,44
2009/12/08,523,450,64,38
2009/12/11,175,523,58,50
2009/12/19,251,523,57,61
2009/12/23,523,458,81,48
2010/01/02,248,523,71,55
2010/01/04,711,523,71,87
2010/01/06,523,317,74,72
2010/01/09,523,283,57,46
2010/01/13,460,523,52,70
2010/01/20,180,523,49,68
2010/01/28,523,254,56,40
2010/02/06,740,523,70,58
2010/02/10,317,523,44,64
2010/02/13,523,248,76,60
2010/02/16,523,711,78,67
2010/02/23,254,523,62,75
2010/02/27,523,740,73,70
2010/03/06,711,523,56,86
2010/03/07,740,523,69,73
2009/11/13,655,506082,99,50
2009/11/16,655,229,90,77
2009/11/19,430,655,82,67
2009/11/24,655,315,77,73
2009/11/28,655,426,81,49
2009/12/01,655,505050,83,57
2009/12/05,314,655,55,77
2009/12/14,365,655,77,60
2009/12/16,655,665,94,48
2009/12/19,699,655,71,65
2009/12/22,497,655,71,61
2010/01/02,655,505850,74,68
2010/01/05,463,655,77,59
2010/01/09,655,346,78,56
2010/01/20,402,655,71,67
2010/01/23,676,655,62,51
2010/01/27,655,1004,60,53
2010/01/30,483,655,65,84
2010/02/03,655,670,75,66
2010/02/06,706,655,64,57
2010/02/13,655,483,76,63
2010/02/17,702,655,85,73
2010/02/20,655,676,66,56
2010/02/24,26172,655,68,57
2010/02/27,1004,655,60,65
2010/03/03,655,402,60,59
2010/03/10,670,655,78,79
2009/11/16,787,221,87,60
2009/11/20,443,787,45,75
2009/11/21,526,787,56,53
2009/11/24,8580,787,48,83
2009/11/28,787,2730,65,59
2009/12/02,564,787,58,61
2009/12/05,787,712,78,46
2009/12/09,787,321,86,45
2009/12/12,787,292,76,61
2009/12/17,787,279,70,52
2009/12/29,85,787,57,67
2009/12/30,524,787,65,76
2010/01/06,787,382,58,46
2010/01/09,329,787,41,56
2010/01/13,787,589,61,57
2010/01/16,787,681,63,57
2010/01/18,787,58,87,81
2010/01/20,442,787,43,54
2010/01/23,787,588,57,44
2010/01/27,319,787,39,58
2010/01/30,259,787,61,85
2010/02/03,787,564,72,65
2010/02/13,787,442,77,51
2010/02/15,589,787,55,46
2010/02/17,787,319,66,55
2010/02/24,787,564,55,37
2010/02/27,787,681,70,58
2010/03/05,787,2798,55,57
